text,label
एषः सुंदरः दिवसः अस्ति,Sanskrit
हवामान खूप छान आहे,Marathi
तू कसा आहेस?,Marathi
क्या समय हुआ है?,Hindi
यो पुस्तक धेरै रोचक छ तिमीलाई कस्तो छ?,Nepali
मौसम धेरै राम्रो छ,Nepali
वातावरणं रमणीयं अस्ति,Sanskrit
मुझे भूख लगी है,Hindi
मैं बाजार जा रहा हूँ,Hindi
भारत एक महान देश हो,Nepali
ही पुस्तक खूप रंजक आहे,Marathi
कृपया मेरी मदद करें,Hindi
मी बाजारात जात आहे,Marathi
मौसम धेरै राम्रो छ,Nepali
कृपया मेरी मदद करें मैं हिंदी सीख रहा हूँ,Hindi
हा एक सुंदर दिवस आहे मी मराठी शिकत आहे,Marathi
मौसम बहुत अच्छा है मुझे भूख लगी है,Hindi
त्वं कथं असि?,Sanskrit
भारत एक महान देश हो,Nepali
वेळ किती वाजली आहे?,Marathi
कृपया मेरी मदद करें,Hindi
हा एक सुंदर दिवस आहे,Marathi
कृपया मेरी मदद करें,Hindi
क्या समय हुआ है?,Hindi
मी बाजारात जात आहे,Marathi
कृपया माझी मदत करा,Marathi
हवामान खूप छान आहे,Marathi
यह एक सुंदर दिन है कृपया मेरी मदद करें,Hindi
कियद्वेला जाता? अहं संस्कृतं पठामि,Sanskrit
भारत एक महान देश हो,Nepali
त्वं कथं असि? वातावरणं रमणीयं अस्ति,Sanskrit
मला भूक लागली आहे,Marathi
कृपया साहाय्यं कुरुत,Sanskrit
भारतः महान् देशः अस्ति,Sanskrit
मुझे भूख लगी है,Hindi
अहं विद्यालयं गच्छामि,Sanskrit
म भोक लागेको छु,Nepali
वेळ किती वाजली आहे?,Marathi
म भोक लागेको छु मौसम धेरै राम्रो छ,Nepali
मैं हिंदी सीख रहा हूँ मुझे भूख लगी है,Hindi
कियद्वेला जाता?,Sanskrit
म बजार जाँदैछु,Nepali
एषः सुंदरः दिवसः अस्ति अहं विद्यालयं गच्छामि,Sanskrit
त्वं कथं असि?,Sanskrit
म भोक लागेको छु,Nepali
कियद्वेला जाता?,Sanskrit
ही पुस्तक खूप रंजक आहे,Marathi
कृपया मलाई मद्दत गर यो पुस्तक धेरै रोचक छ,Nepali
मैं हिंदी सीख रहा हूँ तुम कैसे हो?,Hindi
मी मराठी शिकत आहे,Marathi
कृपया साहाय्यं कुरुत अहं विद्यालयं गच्छामि,Sanskrit
त्वं कथं असि?,Sanskrit
यह एक सुंदर दिन है,Hindi
एषा पुस्तिका रोचकं अस्ति कृपया साहाय्यं कुरुत,Sanskrit
यह एक सुंदर दिन है,Hindi
मम क्षुधा वर्तते,Sanskrit
भारतः महान् देशः अस्ति,Sanskrit
म नेपाली सिक्दैछु,Nepali
म भोक लागेको छु,Nepali
कृपया साहाय्यं कुरुत वातावरणं रमणीयं अस्ति,Sanskrit
